Id,Text,Target
2.90E+17,RT @DiinaWilliams: bodoh sial i can never be happy not for once wht the hell is wrong w my life i dont have a life i am obviously lifele,0
2.90E+17,"RT @DirtyGianax3: I'm so bored, why don't I have a life",0
2.90E+17,"RT @DNV143_: I am just a happy person, all the time.",1
2.90E+17,RT @doncassplugs: do you ever just hate yourself because i hate myself everyday,0
2.86E+17,RT @DudMontana: Na I aint lucky im blessed. Yes,1
2.90E+17,RT @Eddieezee: I am 100% in love with my life. No worries no nothing. Content and happy,1
2.90E+17,RT @Edithh_Garciaa: why is my life boring lol,0
2.90E+17,RT @eemmamariee: I just want to be happy,0
2.85E+17,"RT @eldeensouen: Hias, hate my life",0
2.86E+17,RT @Eli_RealestCEO: “@ : I ain't tripping life Is great,1
2.86E+17,RT @ellesyoung: #MyWishIn2013 to continue being as happy as I am now :) #lovinglife,1
2.90E+17,RT @Elvajamaica: I'm so blessed!!!! Every day my blessings increase and I'm humbled and grateful. Thank you Jesus! #Blessed,1
2.90E+17,RT @elyshia_xo: Why can't I ever just be happy,0
2.85E+17,"RT @emabbottxx: I have no plans for new years, sad life",0
2.85E+17,RT @Emily_Gersz: I've come to the conclusion I will never be happy again and life just sucks,0
2.85E+17,RT @emmacatherinee_: hahahah. well my life sucks.,0
2.90E+17,RT @emmataskerr: really miss my old happy self.. don't know who I am anymore,0
2.90E+17,RT @EssienGle: I can actually say my life is perfect right now I'm young n healthy with a good family behind me,1
2.85E+17,RT @evadztif: I'm a right miserable bastard me,0
2.85E+17,RT @EvergreenJC: Watashi no jinsei wa saik_ da. _________ 'My life is awesome',1
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.86E+17,RT @FactsForGirIs: I just want to be as happy as I use to be,0
2.90E+17,RT @FaiiChocoxx: Aw I love my life 😍 #ArabicTea #TeamArab x http://t.co/1l6Dpbcf,1
2.85E+17,RT @fapul0us_: i swear my life is one big full of sick joke,0
2.90E+17,RT @fat__CAMP: I am happy that's just the saddest lie,0
2.90E+17,"RT @fatiniismail: LIFE IS UN-FAIR & SAD. WHEN WILL I ""EVER"" BE HAPPY AGAIN. So un-accepted",0
2.85E+17,"RT @fauliamuslih: ""@damnitstrue: Thanks God for blessing me more than I deserve",1
2.90E+17,RT @favi835: I can honestly say I'm pretty happy where I'm at in life,1
2.90E+17,RT @FazilAjil: I just want to be happy,0
2.85E+17,RT @follow_myhlLEAD: i Cant thank the LORD Enough for BLESSING Me w EVERYTHING tht I Have,1
2.90E+17,RT @Freddy_E: Fuck... my... life,0
2.90E+17,RT @FRIENDSHlP: I am happy because I prefer to be,1
2.85E+17,"RT @FRIENDSHlP: I want to live my life without stress and worries, I don’t need to be rich or famous, I just want to be happy",0
2.90E+17,RT @fuckshitup666: sigh _ ... I wish i was never born,0
2.90E+17,RT @fuckyouhannahh: literally all I want is to be happy. that's it,0
2.90E+17,"RT @FunSized_Dream: I'm not lucky, I'm blessed",1
2.86E+17,RT @g0urmetvomit_: #best2012memories being genuinely happy with my life,1
2.90E+17,RT @GabbyAngilique: I hav no life,0
2.86E+17,RT @GabbyLujan_: I don't have a life,0
2.86E+17,RT @gabrielamarie_v: I. Have. No. Life,0
2.85E+17,RT @gabymorrison: All I want is to be happy,0
2.85E+17,RT @gingervitus_: guess who's happy? I AM,1
2.90E+17,RT @girlsposts: I am happy because I prefer to be,1
2.90E+17,RT @girlsposts: I am happy because I prefer to be,1
2.90E+17,RT @girlsposts: I am happy because I prefer to be,1
2.90E+17,RT @Glaia_girll: I am seriously to the point when I hate almost every aspect of my life,0
2.85E+17,RT @Godric_Claw: #MyWishIn2013 I just want to be happy,0
2.90E+17,RT @graceruiz__: I've come to a conclusion.. My life is fucking shit,0
2.90E+17,"RT @GrindHard_KT: Sometimes I wish life had a rewind button, ill go back & change a lot of shit",0
2.90E+17,"RT @GrindHard_KT: Sometimes I wish life had a rewind button, ill go back & change a lot of shit",0
2.90E+17,RT @haididarwish: And I just miss my old life and I miss being happy,0
2.86E+17,RT @Haillelovesyou8: I just want to be happy,0
2.90E+17,RT @Hannah_Novak: Fuck depression. I just want to be happy again,0
2.85E+17,RT @hartilatifahh: #MyWishIn2013 I just want to be...Happy,0
2.85E+17,RT @HatingOnHayden_: All I want is just to be happy,0
2.90E+17,RT @hayjeeves: Why am I so depressed ffs,0
2.90E+17,RT @hayleyl0uise: i love my life at the moment i genuienly do,1
2.85E+17,RT @HayyynuhhhGrrrr: I wish I could just be happy for once,0
2.90E+17,RT @HazzardSwag: I just want to be happy already #tomuchtoaskfor,0
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.90E+17,"RT @Heartstagram: God, you've blessed me more than I deserve",1
2.85E+17,RT @heathahbahdett: My life is a big bowl of borring,0
2.90E+17,RT @HighOff_COCAINE: My Life I Enjoy It . My Life Yu Adore It,1
2.86E+17,RT @His_topDolla: I'm living life!!! I'm high off life,1
2.90E+17,RT @HOLLYWOODNTROY: Oh yeah. I'm #Thankful & #Blessed,1
2.85E+17,RT @HottieHeIIYeahh: I'm so happy and blessed of life that I have and live,1
2.86E+17,RT @Howell_Towell: im so fucking heated... fuck my life. i know life can get low but my life is in a fucking droubt,0
2.86E+17,RT @Howell_Towell: im so fucking heated... fuck my life. i know life can get low but my life is in a fucking droubt,0
2.86E+17,RT @HUpchurchX3: I just want to be happy,0
2.85E+17,"RT @hyra_hyra: ""@damnitstrue: Thanks God for blessing me more than I deserve",1
2.86E+17,RT @iAm_CarmenSweet: My Life Is Going Great ! Nobody Gon Mess It Up,1
2.86E+17,RT @iam_omelly: I just want to be happy,0
2.85E+17,RT @IAMJAYSANGZ: I thank God for every blessing he's allowing to come into my life!!! #RealTalk,1
2.86E+17,RT @IAmJossh: I just want to be as happy as I use to be,0
2.86E+17,RT @IAmJossh: I just want to be as happy as I use to be,0
2.86E+17,RT @IAMJRoddyRod: I'm so blessed. Thank u GOD,1
2.90E+17,RT @iamjsmithh: The truth is: I. Fucking. Hate. Myself,0
2.90E+17,RT @idgafnisa: guess what? i hate my life,0
2.90E+17,RT @Idmvn: So content wit everthaaaaang in my life,1
2.85E+17,RT @igotdatPHIya: Loving my life and all the people in it_,1
2.90E+17,RT @ihatequotes: God is taking me to amazing places. Thank you God for pouring out your blessings upon my life,1
2.90E+17,RT @ihatequotes: God is taking me to amazing places. Thank you God for pouring out your blessings upon my life,1
2.90E+17,RT @ihatequotes: God is taking me to amazing places. Thank you God for pouring out your blessings upon my life,1
2.85E+17,"RT @iKhanvict: My life's really good right now, loving life!   #KnockOnWood",1
2.86E+17,"RT @ilostmysmile: I'm so tired of this shitty life, I just want to disappear, please",0
2.86E+17,"RT @ilostmysmile: I'm so tired of this shitty life, I just want to disappear, please",0
2.85E+17,"RT @imcamillelorenn: I'm so happy :""> lol",1
2.90E+17,"RT @imtrinasalonga: Dear God, for everything that happened in my life, good or bad, thank you, it makes me who I am today, I'm thankful",1
2.90E+17,"RT @imtrinasalonga: Dear God, for everything that happened in my life, good or bad, thank you, it makes me who I am today, I'm thankful",1
2.90E+17,"RT @imtrinasalonga: Dear God, for everything that happened in my life, good or bad, thank you, it makes me who I am today, I'm thankful",1
2.85E+17,RT @InaaaLove_: Cause I don't have a life,0
2.86E+17,RT @Israaa__: I just want to be happy,0
2.90E+17,"RT @its_Bassem: My life is PERFECT...not because of anything I do or have, but because it's covered by the blessings & grace of the",1
2.90E+17,"RT @itsnessabxtch: No I'm not lucky, I'm blessed""",1
2.90E+17,RT @Itssantahoes: uh can i ever just be happy,0
2.85E+17,RT @itsYennithoo: Fuck. I just want to be happy again,0
2.90E+17,RT @IzzyJreamer: I also love me and everyone in my life :D,1
2.86E+17,"RT @jacksoju: I never wish to be perfect, I just wanna be happy",0
2.85E+17,"RT @jackss27: I could never ever be happy for once I swear. & if I am, it never lasts",0
2.85E+17,"RT @jackss27: I could never ever be happy for once I swear. & if I am, it never lasts",0
2.85E+17,RT @jadecullen_xo: #In2013 I just want to be happy,0
2.90E+17,RT @Jaguargetaway: The folks I surround myself with are good people. I am genuinely happy with the direction my life is going and the fr,1
2.85E+17,RT @JamJamAlan: No I'm not lucky I'm blessed yes,1
2.86E+17,"RT @JaredFoxx: I am happy, that's just the saddest lie",0
2.90E+17,"RT @JaredLederman: ""I am happy that is just the saddest lie",0
2.86E+17,"RT @JasonFullerr: I hope I find happiness, not many people find true happiness here in the UK",0
2.90E+17,RT @Jay_Cizzle96: I'm not satisfied with the average life,0
2.90E+17,RT @JAYAURA_: Smh I'm depressed,0
2.85E+17,RT @JayeSSee777: Hate my life,0
2.86E+17,RT @JayRosa11: I am happy and that's just the saddest lie,0
2.90E+17,RT @Jayrowe9: I ain't tripping life Is great,1
2.90E+17,RT @Jayz4Dayz: I'm happy with life.... No complaints... No more pain,1
2.90E+17,RT @jclarkeee: holy fudge I hate life :) #lol,0
2.90E+17,RT @JeannetteLauren: i just want you to be happy,0
2.90E+17,RT @jennijunintiano: I just want to be happy,0
2.90E+17,RT @Jessika_Aubrey: Lol I have no life,0
2.85E+17,RT @jesswyatt: my new year’s resolution is to drink more because life is fucking terrible,0
2.86E+17,RT @JillianLily: Damn I have no life,0
2.85E+17,RT @JNaiLeSabria10: I'm blessed 4 wht I have,1
2.90E+17,RT @joselineee16: Why am I so depressed,0
2.86E+17,RT @josephjbrennan: Wouldn't trade anyone for anyone my life is perfect #ladpack #thatonespecialgirl,1
2.90E+17,RT @JoshuaOverholt: Hate my life. Full of bullshit and drama. Wish I could start over,0
2.86E+17,RT @jrrazor: @feliciousw the life we live is toooo good my sistaaa,1
2.86E+17,RT @JuliaJuicyBooty: Every single time I think everything going to be ok something happens and fucks it all up. I just want to be happy,0
2.90E+17,"RT @JuliannaPetrali: I wouldn't use a time machine to change anything, just to relive good memories""",1
2.85E+17,"RT @juneveryown: No i'm not lucky, i'm blessed",1
2.90E+17,RT @JustinMordy: I just want to be happy,0
2.85E+17,"RT @kaaaaali: pretty much my life. which, is sad. http://t.co/XkYWvAzS",0
2.85E+17,RT @kailibrazell: I just want to be happy. #MyWishIn2013,0
2.85E+17,RT @kaitlynbarner: I wish a lot of things were different but I'm still content with my life #positivemindset,1
2.85E+17,RT @karlass_: @abigahilx YEAH THIS IS MY SAD LIFE,0
2.85E+17,RT @KassiHormuth: I want to die,0
2.85E+17,RT @KateMagalina: I just want to be happy,0
2.85E+17,RT @katherineb__: I wish there was a way to describe how happy I feel with my life.I'm not trying to brag I just want to show that it's,1
2.86E+17,RT @kaykilluah: I do nothing on my phone cause I talk to no one. sad life of mine.,0
2.85E+17,RT @KayleeKnorr: I have such a good life (: living it up w/ @Hann_Vann @MissLeah324,1
2.86E+17,"RT @kaynemiranda: I'm not lucky, I'm blessed",1
2.85E+17,RT @keeleykittenn: fuck everything. i want to die,0
2.85E+17,RT @keeleykittenn: fuck everything. i want to die,0
2.86E+17,RT @KelseyTillotson: But I'm a nice girl with nice dreams,1
2.90E+17,RT @kelsiemillerxo: Literally hate my life,0
2.90E+17,RT @kid_vasquez: I just want to be happy,0
2.85E+17,RT @KiddMikey_: I'm just glad that I'm #Blessed,1
2.86E+17,RT @KileCassandra_: I just want to be happy,0
2.90E+17,RT @KillaSerge: Thank you GOD for waking me up and blessing me with life!!!!#Thankful,1
2.90E+17,RT @KIMMOYY: RT @jennijunintiano: I just want to be happy,0
2.85E+17,RT @KiNGMyStEriUs_J: thank God for another chance to get things right and for blessing me continuously,1
2.85E+17,RT @KiraCurtis9311: So am I like not allowed to be happy,0
2.85E+17,"RT @Kreek_: I LOVE my kids, I LOVE my family, I LOVE my life #appreciative",1
2.85E+17,RT @Kristann_: There's always something going on in my life that brings me down,0
2.85E+17,RT @Kristann_: There's always something going on in my life that brings me down,0
2.85E+17,RT @KristenMedina: I just want to be as happy as I use to be,0
2.90E+17,RT @kylieejoo: Seriously so happy with my life and everyone in it,1
2.86E+17,RT @laauureen_: i'm always sad all the time and i fucking hate it,0
2.85E+17,RT @labsch: I live a happy life with ma family and friends . Thanks to Baba God,1
2.85E+17,RT @Lamide_: Turnbull.... I want to die,0
2.86E+17,RT @lani_zang: I just want to be happy,0
2.90E+17,"RT @LaraJackilara13: I just want to be happy, just wanted to be happy",0
2.90E+17,RT @LauraaaMichele: Feelin great about everything in my life,1
2.86E+17,RT @laurenadamz: Just watch my wildest dreams come true,1
2.90E+17,"RT @LaurenJauregui: No, I'm not lucky. I'm blessed. #yes",1
2.86E+17,RT @Leeeeuuuuhh: True life: I don't have one,0
2.85E+17,RT @leeyitingy: why am i so paranoid and depressed,0
2.85E+17,RT @leeyitingy: why am i so paranoid and depressed,0
2.86E+17,RT @Leilaisaboss: In 2013 I just want to be happy,0
2.90E+17,RT @LeslieeDMNDS: Ugh I have no life,0
2.85E+17,RT @lexxx_renee: Everything I have right now I want for 2013. My life is as good as it can be for a 20 yr old and I can't complain. #hap,1
2.90E+17,"RT @Libras_R_Us: As a #Libra, I get revenge by living a great life",1
2.90E+17,"RT @Libras_R_Us: As a #Libra, I get revenge by living a great life",1
2.90E+17,"RT @Libras_R_Us: As a #Libra, I get revenge by living a great life",1
2.90E+17,RT @Life_Affirming: I begin a new positive chapter in my life everyday. #affirmation,1
2.90E+17,RT @LifeLongHooper7: Not satisfied with my past .. So i got to make it happen,0
2.86E+17,"RT @lil_easyy: if i die today, know i lived a good life",1
2.85E+17,RT @linddsey_f: I hate myself 98% of the time,0
2.90E+17,"RT @Liss_J95: I can honestly say that life is amazing right now, couldn't be happier _",1
2.86E+17,RT @LoveArieee: All I want is to be happy,0
2.86E+17,RT @lovee_or_lust: I just want to be happy,0
2.90E+17,RT @lowdoemofo: Merp. I have no life,0
2.90E+17,"RT @lsdxtcthc: I hate it here, I hate everyone, I just fucking ugh. Life hates me",0
2.86E+17,RT @lsellll: No I don't have a life thx for asking,0
2.85E+17,"RT @lumineastorm: In 2013, I just want to be happy",0
2.90E+17,RT @lustetlove: I'm really unhappy & I try to ignore it,0
2.85E+17,RT @luvnecrophilia: me: i'm happy... *thinks about life* yeah i'm sad,0
2.90E+17,RT @lynnzayynicol3: everything about my life is pathetic,0
2.90E+17,RT @LyzButz: I want to tell the world how happy I am,1
2.90E+17,RT @maadelinej: If my life isn't a joke I'm not sure what is,0
2.85E+17,RT @Macdaddyy_26: I am happy that's just the saddest lie,0
2.85E+17,RT @madalynfarkas: I can't sleep. I am not happy. #BadDay,0
2.90E+17,"RT @MahawishZ: ""I woke up and realized life is great and people are awesome and life is worth living."" - Hulk Hogan",1
2.90E+17,RT @Margarita_Tipsy: I wish life in general was easier,0
2.90E+17,"RT @mariacarolinn: Life, full of grace is so wonderful. I always get the unexpected blessing. Hahah it is such a gift from heaven. Grate",1
2.90E+17,RT @Mark_Her_Words: I declare that God has great plans for my life. He is directing my steps,1
2.90E+17,RT @Mark_Her_Words: I declare that God has great plans for my life. He is directing my steps,1
2.85E+17,RT @MarthaBabycakes: ... I just want to be happy,0
2.86E+17,RT @MaryellenKilroy: “@RosieShkokani: Worthless is what i am”,0
2.86E+17,"RT @MatthewHenry43: I'm at a point in my life where there's not much could complain about, I'm so happy with what all I got #soblessed",1
2.90E+17,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,0
2.90E+17,RT @MayaMilanMusic: Haven't had a good sleep in a few months .. Guess its not for me anymore. My life is in the FAST LANE,0
2.86E+17,"RT @Meg_Nicole18: I try to see the good in life , but good things in life are hard to find... #LyricTweet",0
2.90E+17,"RT @MegHatton1: my life, my life makes me wanna run awayy",0
2.86E+17,RT @melbelle_: I could honestly say my life is pretty close to perfect right now,1
2.85E+17,RT @Meowlerie: And why am I not happy yet,0
2.85E+17,RT @Mera1oo: Thank you god for blessing me much more than i deserve :'D -AlHamdulillah,1
2.90E+17,RT @mewwanda: I'm not happy with my life anymore,0
2.86E+17,RT @MIEKA23BBY: GOD HAS BEEN REALLY BLESSING ME,1
2.85E+17,RT @ming_fancy: Im always happy for one simple reason ... I never give a fuck .. the ones who care are the ones feeling hurt,1
2.86E+17,RT @Miss_CTucker: Goodness. My life is amazing. God has truly blessed me with some wonderful people,1
2.86E+17,RT @Miss_CTucker: Goodness. My life is amazing. God has truly blessed me with some wonderful people,1
2.90E+17,RT @Miss_Rebecca123: I'm happy with life and the people I have in it,1
2.86E+17,RT @MissFatouB: Life has been good to me. 20 years old and a pageant queen. Getting to travel and represent my beautiful country. God Bl,1
2.86E+17,RT @missfollybeach: I have no life. lets face it. #2013changes get a life,0
2.90E+17,RT @MLanius31: Is anyone else as happy with there life as I am? #thelilthings #blessed,1
2.90E+17,RT @MLB_MiLLiONS: That man keeps blessing me! Thank you!!! #Jesus,1
2.85E+17,RT @mnajiii: And also I hate life,0
2.86E+17,RT @MOButtercup: @clazyglued @Nickikiwi Ladies...my life is built on prayers and dreams...:-)  I have a really great life,1
2.85E+17,RT @mollyyyyyyyann: Life is so stupid. All I wanna do is cry lately and punch things,0
2.90E+17,RT @MoneyAndDrugs_: I have a fucked up life,0
2.90E+17,"RT @monicaacoleman: I wish to live because life has within it that which is good, that which is beautiful and that which is love.- Lorra",1
2.86E+17,RT @MonikaReneee: my love life sucks so much,0
2.90E+17,RT @MoOkeyZFaiTH: God just keeps on blessing me,1
2.90E+17,RT @morganbooth22: Fuck. My. Life,0
2.86E+17,"RT @Most_Potential: I can never be happy , everytime I try I fail""",0
2.85E+17,RT @MouhamedB: Love my life wouldn’t trade w nobody,1
2.85E+17,RT @Mr_SuperStar12: Wish my life would be a whole lot better,0
2.90E+17,RT @mrsessex123: I am in such a good happy mood #lovemybestfriend #suchagoodnight,1
2.90E+17,RT @Mserley2: I just want to be happy,0
2.85E+17,RT @mskatrinarose: I'm depressed because I'm fat. I'm fat because I eat. I eat because I'm depressed. Repeat the cycle,0
2.86E+17,"RT @MsSm_00: So busy loving life, family, friends & who i am. no time for hate, regret, or fear. #mission #accomplished",1
2.90E+17,RT @MW_Free: All I really want is to be happy,0
2.90E+17,"RT @MyDiarySayings: I never wish to be perfect, I just want to be happy",0
2.86E+17,RT @MzRedbaby11: I had a good time in 2012 but I'm gonna have a better time in 2013 *Loving my life,1
2.90E+17,RT @Na_IsTheStar: God is good!!! I'm truly blessed,1
2.90E+17,RT @NaimMazeri: I just want to die,0
2.86E+17,"RT @NaraaIzabel: Like i hate my life, it really sucks, goodnightttt Twitterrr",0
2.90E+17,RT @nataliebschafer: Can't get over how blessed I am,1
2.90E+17,RT @nellayenmor: i have the best friends ever. 😊 #Skiingis13elieving,1
2.85E+17,"RT @nick0leees: Sometimes I wonder how I get myself into these fucked up situations then I think, ""oh yeah, because I'm a fuck-up",0
2.90E+17,"RT @NiesFana: I have a great life, alhamdulillah. See? I don't have to be perfect to be happy :D",1
2.90E+17,RT @NikkiKnows_Best: Why am I so happy? _,1
2.85E+17,"RT @NileUK: Keeping your emotions locked in, is honestly the best thing to do, I've done it all my life and I'd say I'm perfect",1
2.85E+17,RT @nonaa_026: I can't even explain how happy I am.,1
2.85E+17,"RT @NoShitBro: Wow, what a boring life i have",0
2.90E+17,"RT @nrlynairdna: Allah, thank you for giving me happiness. Spare a few to all my friends as well. We all need happiness",1
2.90E+17,RT @NTamyra: I am tired of trying to convince myself that I am happy,0
2.90E+17,RT @NTamyra: I am tired of trying to convince myself that I am happy,0
2.90E+17,RT @NTamyra: I am tired of trying to convince myself that I am happy,0
2.90E+17,RT @NTamyra: I am tired of trying to convince myself that I am happy,0
2.86E+17,RT @oddiaab: Hate my life,0
2.86E+17,"RT @ohiheartquotes: I used to say ""new year, new me"" but you know what? Screw it. A new year doesn't mean a new me. Same shitty life. Sa",0
2.85E+17,RT @OhSheTrippin: I'm alive. I'm breathing. I'm blessed,1
2.90E+17,RT @ohsoosteph: Thank you God for blessing me with much more than I deserve,1
2.85E+17,RT @oneeteresa: I suck @ life,0
2.90E+17,"RT @OneImpactBible: Good morning God. I thank you for waking me up for another beautiful day of life. Life is a beautiful thing, i never",1
2.90E+17,"RT @owwwBmarie: 2013 is going to be amazing, because God has already taken all negativity out of my life.. And it feels so good... It's",1
2.90E+17,RT @paigep4: My life is so awkward,0
2.90E+17,"RT @pandji: I would be an idiot, to not be thankful with my life. Even the failure is a blessing",1
2.90E+17,RT @Pathet1c: My life just sucks all together and it's not gonna get better any time soon so I'm just gonna embrace it,0
2.85E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.85E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.85E+17,"RT @PATisDOPE: Blessed, I thank God",1
2.90E+17,RT @paulinaax: love everyone in my life #serioustweet,1
2.85E+17,RT @PeytonJorgensen: I'm unhappy,0
2.90E+17,RT @piersmorgan: I want to die,0
2.90E+17,RT @piersmorgan: I want to die,0
2.90E+17,RT @piersmorgan: I want to die,0
2.90E+17,RT @piersmorgan: I want to die,0
2.90E+17,RT @PinoyBanat101: I may not be perfect but at least I'm happy with my life,1
2.85E+17,"RT @planktonnnn_: Fever. Cough. Flu. Being ignored. Hurt. Alone. Ahhh, I hate my life so much )'",0
2.90E+17,RT @plsdie_: All I want is to be happy,0
2.90E+17,"RT @PoppingMyPretty: I'm not lucky, I'm blessed",1
2.90E+17,RT @PrettyShai2012: I'm really Blessed I must say that,1
2.85E+17,RT @priscillerss: FUCK.... MY .... LIFE,0
2.85E+17,RT @ProVerbMusic: RT @damnitstrue Thanks God for blessing me more than I deserve,1
2.85E+17,RT @ProVerbMusic: RT @damnitstrue Thanks God for blessing me more than I deserve,1
2.86E+17,"RT @Pulchritude09: Mannn, I have NO life",0
2.86E+17,"RT @QRichNYC: ""@ : I ain't tripping life Is great!"" Right",1
2.90E+17,RT @ramapaija: I know.Life sucks. http://t.co/o5QdihAd,0
2.90E+17,RT @Rare_Pearl94: Everyday I wake up is a blessing. #DailyTweet,1
2.90E+17,RT @Rare_Pearl94: Everyday I wake up is a blessing. #DailyTweet,1
2.86E+17,RT @raveenakaay: wow fuck my life,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RayIopez: I wish I could start my whole life over and fix all of my mistakes,0
2.85E+17,RT @RaymelisPolanco: RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.86E+17,RT @Real90sKidd: Fuck. My. Life,0
2.85E+17,RT @RealTRUTHFUL: All I really want is to be happy,0
2.90E+17,RT @ReefReality: God keeps blessing me I owe it all to him,1
2.85E+17,"RT @reellcute: Dear Life, I Love You!! #Thankful",1
2.90E+17,RT @reellcute: Loving my single life tho',1
2.85E+17,RT @reginaodilia: RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.86E+17,"RT @reIatable: Dear 2013, I just want to be happy again",0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.85E+17,RT @reIatable: I just want to be as happy as I use to be,0
