Id,Text,Target
2.9e+17,hate every second every day,0
2.9e+17,dear god everything happened life good bad thank makes today i thankful,1
2.9e+17,ever happy,0
2.9e+17,loving life mine,1
2.85e+17,i nice guy let nice,1
2.85e+17,life boring,0
2.85e+17,agree life sucks succeed,0
2.9e+17,want really happy,0
2.9e+17,wish life different could go back ti ame would change 90 decisions,0
2.86e+17,tripping life great,1
2.86e+17,i sick unhappy,0
2.85e+17,i fword reason i single,0
2.9e+17,hell supposed stay positive i surrounded negativity,0
2.9e+17,really happy life,0
2.85e+17,cannot ever happy person,0
2.85e+17,i blessed god says,1
2.86e+17,princessalexis like honestly ruin everything good life,0
2.86e+17,tripping life great,1
2.86e+17,sitihawa 2013 want happy,0
2.85e+17,wanna sta whole life,0
2.85e+17,novacanepussy 2013 want happy,0
2.9e+17,think i depressed,0
2.86e+17,mywishin2013 want happy,0
2.9e+17,glamchicka1 extremely blessed extremely satisfied beautiful child parents created,1
2.86e+17,i depressed,0
2.9e+17,life,0
2.9e+17,fword boring ass life,0
2.9e+17,i emotional keep crying always upset,0
2.9e+17,really want happy,0
2.9e+17,single sucks bout life,0
2.9e+17,boring life,0
2.9e+17,really want happy,0
2.85e+17,aamico seriously worst mood swings ever one minute i like next i like soemotional hatemylife,0
2.9e+17,i depressed,0
2.9e+17,never happy deserve,0
2.9e+17,good thing life falling apa ones help,0
2.9e+17,want happy stay happy,0
2.85e+17,god good blessed,1
2.85e+17,waking thankful feeling blessed family friends suppo mean much life great,1
2.9e+17,happy content life,1
2.86e+17,ugh life boring,0
2.9e+17,life could better sisters fword amazing,1
2.9e+17,iam life yeah,1
2.85e+17,wish change everything life,0
2.86e+17,well fword life,0
2.86e+17,whole damn life struggle,0
2.85e+17,plans friends girl money job hate life,0
2.86e+17,want happy much ask,0
2.86e+17,happy,0
2.86e+17,i hate life,0
2.9e+17,life absolute sword i done everything give hate hate life bye,0
2.85e+17,10 life wonderful easy amazing always blessed good,1
2.85e+17,shout god i triple blessed,1
2.85e+17,happy saddest lie soundtrackofmylife,0
2.86e+17,want happy like used,0
2.85e+17,fwordmylife,0
2.86e+17,fword life seriously fword life,0
2.85e+17,try awesome awesome tries,1
2.9e+17,good family good works good i good sword lifes good,1
2.86e+17,fword entire life,0
2.9e+17,love boyfriend much i blessed everything life,1
2.85e+17,ruined every chance ever satisfied love life,0
2.9e+17,life awkward,0
2.86e+17,want happy,0
2.85e+17,life series unfounate events,0
2.85e+17,love fun dont really think nobody change bt love life,1
2.86e+17,want 2013 happy,0
2.86e+17,try awesome awesome tries,1
2.9e+17,feel like one ever life good i sick come life plan,0
2.9e+17,want happy,0
2.9e+17,pathetic life sigh,0
2.85e+17,wish lot things different life,0
2.85e+17,love life people,1
2.9e+17,failure human,0
2.9e+17,want fword happy,0
2.9e+17,wanna thank god everything blessed blessed blessed happy tha,1
2.85e+17,beautiful words life good good,1
2.9e+17,love life never happier💖 godisgood,1
2.9e+17,life boring hate,0
2.9e+17,want happy,0
2.85e+17,life sucks might try turning,0
2.85e+17,life struggle,0
2.9e+17,blessed thankful wonderful people great oppounities god given blessed lovinglife,1
2.9e+17,i sick always feeling sad,0
2.9e+17,i lame friends life,0
2.9e+17,everyday i alive blessing,1
2.85e+17,dailyteenwords want happy used,0
2.9e+17,dailyteenwords may perfect least i happy life,1
2.9e+17,damnitstrue dear god thanks beautiful life forgive love enough,1
2.9e+17,life beautiful special cannot believe ever let forget forget blessed god,1
2.9e+17,thanks blessing happiness ti ame,1
2.9e+17,doncassplugs ever hate hate everyday,0
2.9e+17,want happy,0
2.85e+17,hate life,0
2.86e+17,mywishin2013 continue happy lovinglife,1
2.9e+17,cannot ever happy,0
2.85e+17,plans new years sad life,0
2.85e+17,hahahah well life sucks,0
2.9e+17,really miss old happy self know anymore,0
2.85e+17,i right miserable bastard,0
2.85e+17,fapul0us swear life one big full sick joke,0
2.9e+17,happy saddest lie,0
2.9e+17,life unfair sad ever happy,0
2.85e+17,damnitstrue thanks god blessing deserve,1
2.9e+17,honestly say i pretty happy i life,1
2.85e+17,cant thank lord enough blessing w everything tht,1
2.9e+17,sigh wish never born,0
2.9e+17,literally want happy,0
2.86e+17,best2012memories genuinely happy life,1
2.86e+17,life,0
2.85e+17,want happy,0
2.85e+17,guess happy,1
2.9e+17,happy prefer,1
2.9e+17,i come conclusion life fword sword,0
2.9e+17,miss old life miss happy,0
2.85e+17,mywishin2013 want behappy,0
2.9e+17,depressed ffs,0
2.9e+17,love life moment,1
2.85e+17,life big,0
2.85e+17,damnitstrue thanks god blessing deserve,1
2.86e+17,life going great nobody gon mess,1
2.85e+17,lifes really good right loving life,1
2.86e+17,want happy,0
2.9e+17,truth fword hate,0
2.9e+17,guess hate life,0
2.85e+17,loving life people,1
2.9e+17,god taking amazing places thank god pouring blessings upon life,1
2.86e+17,i tired swordty life want please,0
2.85e+17,i i happy laughing loud,1
2.9e+17,i dear god everything happened life good bad thank makes today i thankful,1
2.85e+17,fword want happy,0
2.9e+17,life anything blessings grace,1
2.9e+17,i lucky i blessed,1
2.86e+17,never wish perfect wanna happy,0
2.85e+17,could never ever happy swear never lasts,0
2.85e+17,jadecullenxo in2013 want happy,0
2.9e+17,holy hate life laughing loud,0
2.9e+17,jennijunintiano want happy,0
2.85e+17,new resolution drink life fword terrible,0
2.9e+17,depressed,0
2.86e+17,would trade anyone anyone life perfect,1
2.86e+17,life live good,1
2.85e+17,i lucky i blessed,1
2.85e+17,pretty much life sad,0
2.85e+17,want happy mywishin2013,0
2.85e+17,wish lot things different i still content life positivemindset,1
2.85e+17,yeah sad life,0
2.85e+17,wish way describe happy feel lifei trying brag want show,1
2.86e+17,nothing phone cause talk one sad life mine,0
2.86e+17,i lucky i blessed,1
2.85e+17,fword everything want die,0
2.9e+17,kelsiemillerxo literally hate life,0
2.9e+17,kidvasquez want happy,0
2.9e+17,seriously happy life everyone,1
2.86e+17,i always sad ti ame fword hate,0
2.85e+17,live happy life family friends thanks god,1
2.86e+17,want happy,0
2.86e+17,watch dreams come true,1
2.85e+17,paranoid depressed,0
2.85e+17,everything right want 2013 life good 20 old cannot complain,1
2.86e+17,littleeasyy die today know lived good life,1
2.85e+17,hate 98 ti ame,0
2.86e+17,want happy,0
2.9e+17,life,0
2.9e+17,hate hate everyone fword ugh life hates,0
2.86e+17,life thx asking,0
2.85e+17,2013 want happy,0
2.9e+17,i really unhappy try,0
2.85e+17,i happy thinks life yeah i sad,0
2.9e+17,everything life pathetic,0
2.9e+17,maadelinej life joke i sure,0
2.85e+17,cannot sleep happy,0
2.9e+17,life full grace wonderful always get blessing hahah gift heaven grate,1
2.86e+17,could honestly say life pretty close perfect right,1
2.9e+17,i happy life anymore,0
2.85e+17,i always happy one si ample reason never give fword ones care ones feeling hu,1
2.86e+17,life lets face 2013changes get life,0
2.85e+17,also hate life,0
2.85e+17,life stupid wanna cry lately punch things,0
2.9e+17,wish live life within good beautiful love lorra,1
2.9e+17,fword life,0
2.9e+17,good happy mood,1
2.85e+17,i depressed i fat i fat eat eat i depressed repeat cycle,0
2.9e+17,cannot get blessed,1
2.9e+17,best friends ever 😊,1
2.85e+17,someti ames wonder get fworded situations think oh yeah i fwordup,0
2.85e+17,cannot even explain happy,1
2.9e+17,allah thank giving happiness friends well need happiness,1
2.86e+17,hate life,0
2.86e+17,used say new year new know screw new year mean new swordty life sa,0
2.9e+17,thank god blessing much deserve,1
2.85e+17,suck life,0
2.9e+17,2013 going amazing god already taken negativity life feels good,1
2.9e+17,life awkward,0
2.9e+17,would idiot thankful life even failure blessing,1
2.9e+17,love everyone life serioustweet,1
2.9e+17,want die,0
2.85e+17,planktonnnn cough flu ignored hu alone ahhh hate life much,0
2.9e+17,want happy,0
2.85e+17,fword life,0
2.9e+17,knowlife sucks,0
2.86e+17,wow fword life,0
2.86e+17,reiatable dear 2013 want happy,0
2.86e+17,reiatable want happy use,0
2.85e+17,reellcute dear life love thankful,1
2.9e+17,reellcute loving single life tho,1
2.85e+17,reginaodilia damnitstrue thanks god blessing deserve,1
2.9e+17,come never get laid nice guys always lose hate life,0
2.86e+17,suck living,0
2.85e+17,ryyees damn life,0
2.9e+17,wish could try happy cant,0
2.85e+17,safijaofwgkta happiness happiness happiness 2012 nothing depression please nice,0
2.86e+17,satan oh god i depressed,0
2.9e+17,life stress honestly,0
2.86e+17,life big awkward,0
2.85e+17,unreal pathetic life,0
2.85e+17,blessed blessed everyday life blessed wake morning,1
2.86e+17,life full blessing thanks god ´,1
2.9e+17,want die everything sucks,0
2.85e+17,ssweetie always get screwed somehow life going good something happen mess,0
2.86e+17,actually true would change life world love friends family,1
2.86e+17,want genuinely happy,0
2.9e+17,i little bitch hate,0
2.9e+17,blessed beautiful life wonderful people would change goddamn thing happy,1
2.9e+17,want genuinely happy,0
2.9e+17,wow hate life thx 2 u weirdalexis,0
2.9e+17,hate life,0
2.86e+17,man worst life life,0
2.9e+17,unhappy life,0
2.85e+17,want happy,0
2.85e+17,wish button completely erase memories emotional change life,0
2.9e+17,life iam content anything extra family i content,1
2.85e+17,i always depressed,0
2.85e+17,tikaristikaa sashhr fword life hate life,0
2.85e+17,lucky blessed,1
2.85e+17,i lucky i blessed,1
2.9e+17,damn right love life live,1
2.9e+17,hate everything idek fword account honest even life,0
2.9e+17,i depressed ass oh god i depressed,0
2.86e+17,venriquez someti ames wish lots things different,0
2.9e+17,love life,1
2.85e+17,want happy,0
2.9e+17,i happy freakin happy,1
2.85e+17,vonnsanity boring life,0
2.85e+17,life pretty awesome laughing loud way go,1
2.85e+17,best world,1
2.9e+17,i happy life people,1
2.9e+17,woori know life treat people way treat forever unhappy,0
2.9e+17,damn life boring,0
2.86e+17,great life lead,1
2.9e+17,i blessed ツ,1
2.9e+17,i depressed,0
2.85e+17,xorozellaloar i lucky i blessed 500aday,1
2.9e+17,hate feeling depressed,0
2.9e+17,xxboybelieberxx miss happy little kid,0
2.85e+17,man worst life life,0
2.9e+17,feeling something bad gonna happen literally nothing good ever happens stays life,0
2.85e+17,damnitstrue thanks god blessing deserve,1
2.86e+17,one literally knows much hate,0
2.9e+17,feel dead useless,0
2.86e+17,i happy oh god,1
2.9e+17,freddye fword life,0
2.9e+17,good friends,1
2.85e+17,damnitstrue thanks god blessing deserve,1
2.85e+17,damnitstrue thanks god blessing deserve,1
2.86e+17,laughing loud get want,1
2.9e+17,want happy okay,0
2.9e+17,lifes treating good,1
2.85e+17,thanks god blessing deserve,1
2.85e+17,i sad i always sad deep think i happy second realize i sad,0
2.9e+17,dreams coming true,1
2.85e+17,i sad,0
2.86e+17,i weird i proud,1
2.9e+17,i single happy,1
2.9e+17,dear god thanks beautiful life forgive love enough,1
2.85e+17,damnitstrue thanks allah blessing deserve,1
2.9e+17,elvajamaica i blessed every day blessings increase i humbled grateful thank jesus blessed,1
2.86e+17,factsforgiris want happy use,0
2.85e+17,i proud man,1
2.85e+17,damnitstrue thanks god blessing deserve,1
2.9e+17,hate depressed,0
2.85e+17,i i proud,1
2.9e+17,“ oh god get jealous stupid things,0
2.85e+17,rad i love,1
2.9e+17,i grown want,1
2.86e+17,watching really life,0
2.85e+17,real talk really like,1
2.9e+17,real fo life i livin,1
2.9e+17,real talk dawg really like,1
2.85e+17,realized insecure depressed,0
2.86e+17,best boyfriend ever,1
2.9e+17,really fword life,0
2.9e+17,really glad friends,1
2.9e+17,really glad great friends,1
2.85e+17,really though i sad,0
2.9e+17,regardless sword go love life,1
2.85e+17,none,1
2.9e+17,new choreography music new yeah love life,1
2.9e+17,remember ti ame awesome welli never still awesome,1
2.86e+17,hate life laughing loud,0
2.9e+17,rich fword life,0
2.9e+17,life love,1
2.9e+17,rolling crying floor actually passed god good god great love beautiful life,1
2.85e+17,i fine,1
2.85e+17,god i triple blessed,1
2.9e+17,god i blessed,1
2.86e+17,swordty life,0
2.86e+17,i allowed dream,1
2.85e+17,shut sad,0
2.85e+17,summer boi boi boi dat sword went ahahaha love life,1
2.86e+17,sweet geezuz i love,1
2.85e+17,safe say best friends ever,1
2.9e+17,said lifes good,1
2.9e+17,freakin life sad,0
2.85e+17,satisfied life happy i done wasting ti ame empty unfulfilling things priorities point finally living life fullest,1
2.85e+17,say brilliant,1
2.85e+17,secretly i depressed,0
2.86e+17,seems like never happy,0
2.86e+17,seriously hate fword life,0
2.9e+17,seriously fword life,0
2.85e+17,seriously best mood ever love life,1
2.9e+17,seriously think i depressed,0
2.9e+17,seriously though life incomplete without two,0
2.9e+17,seriously though i blessed,1
2.85e+17,seriously life lame,0
2.86e+17,seriously love life üòçüòçüòç,1
2.86e+17,sex nah i good life fwords every day,0
2.86e+17,awesome 3,1
2.85e+17,happy i happy,1
2.86e+17,says life c,0
2.85e+17,i happy,1
2.9e+17,sword life,0
2.86e+17,shut i beautiful,1
2.85e+17,sick tired life,0
2.9e+17,sick fword life,0
2.9e+17,sick life,0
2.9e+17,sick life,0
2.9e+17,sigh feel bad,0
2.85e+17,shall i never happy,0
2.86e+17,since i bad person,0
2.9e+17,single happy loving life,1
2.9e+17,single get boring someti ames i loving single life worries,1
2.9e+17,single life best life 😂,1
2.86e+17,single life boring,0
2.85e+17,single i still happy,1
2.85e+17,sitting around cause life,0
2.85e+17,single happy,1
2.85e+17,smh i unhappy,0
2.86e+17,smh nope i good,1
2.85e+17,smile meant i happy,0
2.9e+17,smiling i blessed,1
2.9e+17,really feel blessed,1
2.9e+17,god bless,1
2.9e+17,really good mood,1
2.85e+17,life,0
2.85e+17,really hate i,0
2.86e+17,i ugly,0
2.85e+17,apparently i ugly,0
2.86e+17,basically lifes great right,1
2.85e+17,content life would change anything besides wanting boyfriend home happy,1
2.85e+17,far life going good,1
2.9e+17,glad none life,0
2.9e+17,glad amazing friends,1
2.85e+17,grateful safe happy boring little life,1
2.85e+17,ha fword life,0
2.86e+17,happy finally found good man,1
2.9e+17,happy friends,1
2.85e+17,happy i shaking,1
2.9e+17,happy life right,1
2.9e+17,happy could happier,1
2.85e+17,guess hate,0
2.86e+17,love life,1
2.86e+17,many crazy ti ames year including best summer life would change world blessed,1
2.85e+17,life got amazing wbu,1
2.9e+17,stressed feel sick,0
2.9e+17,stressed i tears,0
2.9e+17,tired much sword,0
2.9e+17,true i much fun,1
2.9e+17,want make everyone happy could cause i fword miserable,0
2.9e+17,i terrible non person,0
2.9e+17,bunny kid melted melted life awesome,1
2.86e+17,sooo loving life,1
2.9e+17,girl sword class love life,1
2.9e+17,people ask awesome awesome answer yes awesome awesome,1
2.9e+17,reason want dieoh wait always wanted xd,0
2.9e+17,someone i trip well yes love tripof life i love life better life,1
2.86e+17,someone save please hate life,0
2.86e+17,something i something good,1
2.9e+17,something want within reach,0
2.9e+17,someti ame feel like i pretending life great n complete,0
2.85e+17,someti ames think i fword,0
2.9e+17,someti ames feel like people dont pay attention like i clearly sitting miserable goes unnoticed,0
2.9e+17,someti ames want able feel happy,0
2.9e+17,someti ames i complete fword,0
2.9e+17,soo happy life everything,1
2.9e+17,sorry i bad boy,0
2.9e+17,sorry i bad girl,0
2.86e+17,sorry i bad girl,0
2.9e+17,sorry i bad person,0
2.86e+17,sorry i fword,0
2.9e+17,sorry guys i account lot lately life pretty good i shall i try,1
2.86e+17,sorry caps happy,1
2.86e+17,sorry feel good,0
2.9e+17,everythings fword great life thanks,1
2.9e+17,soundtrack life probably best ever,1
2.85e+17,i bad boy,0
2.86e+17,pain i got worst headache,0
2.86e+17,day truly blessed see 24 years would trade life live anything blessed tworld,1
2.9e+17,srsly life boring,0
2.9e+17,staed year without life could going better,1
2.85e+17,staing feel like i fword already,0
2.9e+17,staing hate life,0
2.86e+17,stay smiling i blessed,1
2.9e+17,still feeling good fword life bro,0
2.9e+17,storage 1 love life,1
2.9e+17,story pathetic life,0
2.85e+17,straight love life laughing loud,1
2.9e+17,stress fword life holy sword,0
2.9e+17,stressed depressed lets face i mess,0
2.85e+17,i good girl,1
2.86e+17,fword wohless,0
2.85e+17,life,0
2.9e+17,suicide always mind,0
2.85e+17,super love life 3,1
2.9e+17,surprisingly i good mood,1
2.85e+17,swear get blame everything,0
2.86e+17,swear i blessed mane,1
2.9e+17,swear worst luck ever,0
2.85e+17,swear god couldnt happier,1
2.86e+17,sweet life live,1
2.9e+17,lights i hating life,0
2.85e+17,thanking god every blessing givin mi,1
2.85e+17,cake i happy,1
2.86e+17,trolaughing loud sobs good girl,1
2.85e+17,tvd life love,1
2.85e+17,tvd life love 24,1
2.85e+17,tvd life love,1
2.9e+17,bout i black i blessed,1
2.86e+17,voice i love,1
2.85e+17,honest life fword dead,0
2.9e+17,life complete,1
2.85e+17,tell i beautiful,1
2.85e+17,tell life beautiful,1
2.9e+17,thank kinda love,1
2.9e+17,thank god blessing day,1
2.9e+17,thank god blessing another day,1
2.85e+17,thank god i beautiful,1
2.9e+17,thank god blessing much deserve,1
2.85e+17,thank god blessing,1
2.85e+17,thank god give life enjoy everything,1
2.86e+17,thank god i blessed,1
2.85e+17,thank god thanks god thanks god blessing deserve,1
2.85e+17,thank god needed,0
2.9e+17,thank god i blessed,1
2.9e+17,thank lord i blessed,1
2.85e+17,thank god i alive truly blessed,1
2.9e+17,thank god like honestly happy rn,1
2.9e+17,thank god fa blessing,1
2.86e+17,thank god day live blessed,1
2.9e+17,thank goodness i blessed,1
2.9e+17,thank u lord i blessed,1
2.9e+17,thank u lord blessing,1
2.85e+17,thank god fa blessing much deserve,1
2.9e+17,thank god blessing,1
2.85e+17,thank god blessing,1
2.85e+17,thank god blessing much,1
2.85e+17,thank god blessing much deserve,1
2.9e+17,thank god blessing loving,1
2.85e+17,thank lord giving good life live appreciated always,1
2.9e+17,thank lord blessing lot deserve,1
2.9e+17,thank lord blessing dailytweet,1
2.9e+17,thank lord blessing,1
2.85e+17,thank lord everything i blessed everyday,1
2.85e+17,thankyou blessing everyday new life thankyou lord,1
2.9e+17,thankful everything god blessed,1
2.86e+17,thankful life family things life good,1
2.86e+17,thankful god blessed much,1
2.9e+17,thankin god blessing wit day,1
2.85e+17,thanking god see another,1
2.9e+17,thanking god blessing another day,1
2.85e+17,thanking god blessing another day,1
2.85e+17,thanking lord blessing,1
2.85e+17,thanking man blessing another great year,1
2.85e+17,thanks blessing deserve,1
2.9e+17,thanks god blessing,1
2.85e+17,thanks god blessing deserve,1
2.85e+17,thanks god blessing deserve,1
2.85e+17,thanks god blessing deserve üôè,1
2.85e+17,thanks blessing god jesus,1
2.9e+17,friend motivation need,0
2.9e+17,life playing love game,1
2.85e+17,fword life still love life,1
2.85e+17,i totally love,1
2.85e+17,right world i love 3,1
2.86e+17,makes life fword fantastic,1
2.9e+17,thats see ti ameline depression depression depression fword depression,0
2.9e+17,thats good i good,1
2.9e+17,chicago lunch love life,1
2.9e+17,dreams,1
2.85e+17,great,1
2.85e+17,holy gods great gift children never life,1
2.86e+17,best things life i living good lifeno money good ti ames good people,1
2.9e+17,dreams,1
2.9e+17,dreams i,1
2.9e+17,dreams i,1
2.9e+17,fact life depressing,0
2.9e+17,fact best boy friend,1
2.9e+17,fact i completely different person last year makes feel good life plan live fullest,1
2.9e+17,fact i getting sick worst though,0
2.9e+17,fword life,0
2.9e+17,always good friends,1
2.9e+17,i amperfect things life makes life perfect,1
2.9e+17,life live hard,0
2.9e+17,life live pretty,1
2.9e+17,life live laughing loud,1
2.86e+17,little things life make,1
2.9e+17,longer live beautiful life,1
2.85e+17,life complete,1
2.9e+17,get stupid get,0
2.86e+17,thing i okay i still happy,1
2.86e+17,thoughts go head night see unhappy truly,0
2.9e+17,sword,0
2.9e+17,many things want thing want happy much ask,0
2.9e+17,single thing would change life happy,1
2.9e+17,anything good life anymore gone god question,0
2.9e+17,days feel i done,0
2.9e+17,generally blasting call maybe campus day love life,1
2.85e+17,might blasting call perhaps campus day love life,1
2.85e+17,say got everything nigga dream,1
2.85e+17,think i bad girl,0
2.9e+17,things hate continued,0
2.9e+17,things life falling ti ame falling place life good scratch life great,1
2.9e+17,things life perfect,1
2.9e+17,think i shall i go sleep since life,0
2.9e+17,think i genuine fword,0
2.9e+17,think i actually stressed,0
2.85e+17,think i love amazing,1
2.86e+17,thinking real hard bayside love life,1
2.85e+17,thinking back i satisfied,1
2.9e+17,actually pretty good,1
2.85e+17,morning feel blessed,1
2.9e+17,amp yet person hey okay yeah bad,0
2.86e+17,fun cute amazing beautiful best ti ame life sucks,0
2.9e+17,amazing everything need life complete happy blessed,1
2.9e+17,chose life love,1
2.9e+17,hate,0
2.85e+17,love live,1
2.9e+17,never truly let happy know taken away eventually,0
2.85e+17,life sucks hus 3,0
2.9e+17,life i living nothing blessing,1
2.9e+17,life love,1
2.85e+17,movie made realize dang happy,1
2.86e+17,tripping life great,1
2.86e+17,though show i always angry inside,0
2.86e+17,happened life still say god good control,1
2.85e+17,i still blessed,1
2.86e+17,ti good relationship,1
2.85e+17,ti ame ti ame think good,0
2.9e+17,ti ame bed worst headache,0
2.86e+17,ti ame sho life sick,0
2.9e+17,tired everything never going way always sad alone,0
2.85e+17,tired everything want die,0
2.85e+17,tired feeling like want happy,0
2.85e+17,tired life tired love tired everything someone tell dream,0
2.9e+17,4 lifei feel blessed,1
2.86e+17,point see life miserable,0
2.85e+17,truly happy want,0
2.9e+17,make life complete,1
2.9e+17,life damn hard,0
2.9e+17,say least blessed,1
2.9e+17,life love hi v much,1
2.85e+17,tomorrow last day worst year life good,0
2.85e+17,bad dreams never come true,0
2.9e+17,depressed hang people get depressed hanging people welcome,0
2.9e+17,hate life bye twitter,0
2.85e+17,i awesome,1
2.9e+17,hate,0
2.9e+17,true life cannot sex sad smh,0
2.86e+17,true life hate life,0
2.9e+17,true life life,0
2.86e+17,true life i love,1
2.85e+17,true life i love,1
2.85e+17,truly blessed things,1
2.86e+17,truly blessed everything god,1
2.85e+17,trust i good,1
2.9e+17,truth told cannot see love perfectly i amperfect,1
2.85e+17,hate life officially,0
2.85e+17,amp i fine,1
2.85e+17,tweeting bc life hi,0
2.9e+17,two words describe whole life,0
2.85e+17,u okay i good,1
2.86e+17,ugh fword life,0
2.9e+17,fword life,0
2.85e+17,ugh dnt feel good,0
2.85e+17,ugh feel good,0
2.86e+17,ugh hate life,0
2.9e+17,ugh worst flu,0
2.9e+17,ugh way much sword,0
2.9e+17,ugh i fwordin stressed,0
2.85e+17,ugh i making sad,0
2.85e+17,ugh fword life,0
2.85e+17,ugh max pure perfection happy love life,1
2.9e+17,ugh fword life,0
2.85e+17,ugh i love,1
2.85e+17,ugh i miserable,0
2.9e+17,ugh suck,0
2.9e+17,ughh hate life,0
2.86e+17,ughh i sad,0
2.85e+17,ughhhh pissed fword hate life,0
2.85e+17,uh oh feel good,0
2.9e+17,uh oh want,0
2.85e+17,fword life,0
2.9e+17,yeah awesome friends ❤,1
2.9e+17,thinking blessed thankyoujesus grateful,1
2.9e+17,love life,1
2.9e+17,happy life,1
2.85e+17,hate life,0
2.86e+17,sad,0
2.9e+17,bad person,0
2.9e+17,bad things happening wonderful people fword hate life,0
2.9e+17,suck life,0
2.85e+17,wow hate life,0
2.86e+17,wtf wtf wtf yes yes yes happy,1
2.85e+17,i horrible person,0
2.86e+17,wait ok love life swear,1
2.9e+17,wake feel like i top world,1
2.85e+17,wake every morning saying love life,1
2.9e+17,waking lookin mirror taking deep smile honestly happy life,1
2.85e+17,fun feel good,1
2.9e+17,wat u blessed already,1
2.85e+17,watashi jinsei wa saik da life awesome,1
2.9e+17,watching bad,0
2.9e+17,watching make realize much fun someone could life sucks compared,0
2.9e+17,watching 40 year old virgin sure great movie sad life,0
2.85e+17,welcome fworded life,0
2.85e+17,welcome life fword,0
2.86e+17,well guess i happy,1
2.85e+17,well guess i fword,0
2.86e+17,well back wrestling everyday allday weekends yay yay yay love life,1
2.85e+17,well fabulous,1
2.85e+17,well guess got wanted 👌,1
2.9e+17,well make alot friends ite b,1
2.85e+17,well i awake feeling great,1
2.9e+17,well safe say absolutely fword hate,0
2.9e+17,well life miserable even,0
2.9e+17,well honest fword everything want use life year,0
2.9e+17,well said fword life,0
2.85e+17,well i awesome,1
2.85e+17,well i happy,1
2.85e+17,went mama god love life would change,1
2.85e+17,find,1
2.86e+17,want i got,1
2.9e+17,beautiful world life beautiful world si ample life,1
2.9e+17,life lead,1
2.9e+17,proud way handled situation,1
2.9e+17,else say blessed,1
2.9e+17,done deserve want happy,0
2.85e+17,call lucky call blessed,1
2.86e+17,whatever i perfect,1
2.85e+17,whatever i opposite perfection,0
2.9e+17,whatever people think want,1
2.86e+17,whatever i good,1
2.9e+17,lifes fword life yo i i year old fword living day like next might,0
2.86e+17,think life realize swordty sword,0
2.86e+17,ever happy,0
2.9e+17,ever going truly happy,0
2.9e+17,ever gonna truly happy,0
2.9e+17,life get boring,0
2.9e+17,happy positive play well,1
2.9e+17,want cry think unfair life,0
2.9e+17,fword something good happen life think ti ame holy fword,0
2.9e+17,thought go head want die,0
2.85e+17,ever happy smile tired,0
2.85e+17,whenever something good happens bad follows story life,0
2.86e+17,damn depressed,0
2.85e+17,white 3 love life,1
2.85e+17,cares boring life,0
2.9e+17,needs luck i blessed,1
2.9e+17,said god i blessed,1
2.85e+17,victorious ‚ù§,1
2.85e+17,i happy,1
2.9e+17,lucky happy healthy successful person selfhelp,1
2.86e+17,always sad,0
2.85e+17,happy mood laughing loud,1
2.9e+17,game target like life,0
2.9e+17,letting sword get though,0
2.9e+17,sad,0
2.9e+17,sad,0
2.85e+17,sad,0
2.9e+17,sad haha,0
2.85e+17,terrible person,0
2.9e+17,feeling sad,0
2.9e+17,even sad,0
2.85e+17,happy —,1
2.85e+17,cannot happy content,0
2.9e+17,cannot happy nothing ever seems work anymore,0
2.9e+17,next normal close still sad,0
2.85e+17,nothing bad things,0
2.9e+17,life,0
2.85e+17,ruin everything,0
2.9e+17,want die everyday cannot anymore want fword happy,0
2.9e+17,always feel sad argh,0
2.9e+17,sword,0
2.86e+17,feel damn good,1
2.9e+17,life laughing loud,0
2.9e+17,people always assume i drunk drugs ahahah guys i really happy full,1
2.9e+17,everyone think i mad like noi mad anyone i life general,0
2.9e+17,life hate,0
2.85e+17,dad asshole want happy much ask,0
2.9e+17,life dull,0
2.86e+17,life suck bad ask everyday,0
2.85e+17,feel good,0
2.9e+17,life,0
2.9e+17,everything hard life,0
2.85e+17,hard happy content life,0
2.85e+17,life boring,0
2.9e+17,life boring depressing laughing loud,0
2.85e+17,life boring,0
2.9e+17,life boring,0
2.85e+17,life terrible,0
2.9e+17,life joke,0
2.9e+17,life gotta sad,0
2.85e+17,fword always sad,0
2.9e+17,happy oh god love 3,1
2.85e+17,hea stop huing hu depressed,0
2.85e+17,wil many good memories,1
2.85e+17,i happy,1
2.9e+17,wish could live life alot sword would change,0
2.9e+17,wish could happy c,0
2.86e+17,wish could life,0
2.9e+17,wish everything different i i would change much could,0
2.9e+17,wish happy life,0
2.9e+17,wish never born,0
2.85e+17,wish life could different,0
2.85e+17,god everything,1
2.85e+17,wo i good,1
2.9e+17,woke breathing alive i blessed,1
2.85e+17,woke great mood loving life god truly amazing looking forward nothing new year 2013,1
2.85e+17,words cannot describe happy,1
2.86e+17,words cannot explain happy,1
2.9e+17,words describe happy rn,1
2.9e+17,wohless piece sword i gonna shut everybody,0
2.86e+17,would change past anything cant wait day say made life,1
2.85e+17,wouldnt change thing even could,1
2.85e+17,wow i fword,0
2.9e+17,wow seriously fworded life,0
2.9e+17,wow almost sword,0
2.85e+17,wow know could hate people much hate parents,0
2.86e+17,wow life,0
2.85e+17,wow life,0
2.9e+17,wow want die,0
2.85e+17,wow suck life,0
2.9e+17,wow i horrible person,0
2.85e+17,wow i happy,1
2.9e+17,wow looks everything turning perfect,1
2.85e+17,wow life really fword boring,0
2.9e+17,wow life sucks,0
2.9e+17,wow boring life get,0
