Id,Text,Target
2.85e+17,man worst life life,0
2.9e+17,feel someth bad gonna happen liter noth good ever happen stay life,0
2.85e+17,damnitstru thank god bless deserv,1
2.86e+17,one liter know much hate,0
2.9e+17,feel dead useless,0
2.86e+17,i happi oh god,1
2.9e+17,freddy fword life,0
2.9e+17,good friend,1
2.85e+17,damnitstru thank god bless deserv,1
2.85e+17,damnitstru thank god bless deserv,1
2.86e+17,laugh loud get want,1
2.9e+17,want happi okay,0
2.9e+17,life treat good,1
2.85e+17,thank god bless deserv,1
2.85e+17,i sad i alway sad deep think i happi second realiz i sad,0
2.9e+17,dream come true,1
2.85e+17,i sad,0
2.86e+17,i weird i proud,1
2.9e+17,i singl happi,1
2.9e+17,nastybunmi dear god thank beauti life forgiv love enough,1
2.85e+17,damnitstru thank allah bless deserv,1
2.9e+17,elvajamaica i bless everi day bless increas i humbl grate thank jesu bless,1
2.86e+17,factsforgiri want happi use,0
2.85e+17,i proud man,1
2.85e+17,damnitstru thank god bless deserv,1
2.9e+17,hate depress,0
2.85e+17,i i proud,1
2.9e+17,“ oh god get jealou stupid thing,0
2.85e+17,i love,1
2.9e+17,i grown want,1
2.86e+17,watch realli life,0
2.85e+17,real talk realli like,1
2.9e+17,real nigger fo life i livin,1
2.9e+17,real talk dawg realli like,1
2.85e+17,realiz insecur depress,0
2.86e+17,best boyfriend ever,1
2.9e+17,realli fword life,0
2.9e+17,realli glad friend,1
2.9e+17,realli glad great friend,1
2.85e+17,realli though i sad,0
2.9e+17,regardless sword go love life,1
2.85e+17,none,1
2.9e+17,rehears new music new yeah love life steele13,1
2.9e+17,rememb ti ame awesom welli never still awesom,1
2.86e+17,hate life laugh loud,0
2.9e+17,rich fword life,0
2.9e+17,life love,1
2.9e+17,roll cri floor actual pas god good god great love beauti life,1
2.85e+17,i fine,1
2.85e+17,god i tripl bless,1
2.9e+17,god i bless,1
2.86e+17,swordti life,0
2.86e+17,i allow dream,1
2.85e+17,shut sad,0
2.85e+17,summer boi boi boi dat sword went ahahaha love life,1
2.86e+17,sweet i love,1
2.85e+17,safe say best friend ever,1
2.9e+17,said life good,1
2.9e+17,freakin life sad,0
2.85e+17,satisfi life happi i done wast ti ame empti thing point final live life fullest,1
2.85e+17,say brilliant,1
2.85e+17,secretli i depress,0
2.86e+17,seem like never happi,0
2.86e+17,serious hate fword life,0
2.9e+17,serious fword life,0
2.85e+17,serious best mood ever love life üòçüòòüòò,1
2.9e+17,serious think i depress,0
2.9e+17,serious though life incomplet without two,0
2.9e+17,serious though i bless,1
2.85e+17,serious life lame,0
2.86e+17,serious love life üòçüòçüòç,1
2.86e+17,sex nah i good life fword everi day,0
2.86e+17,awesom 3,1
2.85e+17,happi i happi,1
2.86e+17,say life c,0
2.85e+17,i happi,1
2.9e+17,sword life,0
2.86e+17,shut i beauti,1
2.85e+17,sick tire life,0
2.9e+17,sick fword life,0
2.9e+17,sick life,0
2.9e+17,sick life,0
2.9e+17,sigh feel bad,0
2.85e+17,shall i never happi,0
2.86e+17,sinc i bad person,0
2.9e+17,singl happi love life,1
2.9e+17,singl get bore someti ame i love singl life worri,1
2.9e+17,singl life best life 😂,1
2.86e+17,singl life bore,0
2.85e+17,singl i still happi,1
2.85e+17,sit around caus life,0
2.85e+17,singl happi,1
2.85e+17,smh i unhappi,0
2.86e+17,smh nope i good,1
2.85e+17,smile meant i happi,0
2.9e+17,smile i bless,1
2.9e+17,realli feel bless,1
2.9e+17,god bless,1
2.9e+17,realli good mood,1
2.85e+17,life,0
2.85e+17,realli hate i,0
2.86e+17,i ugli,0
2.85e+17,appar i ugli,0
2.86e+17,basic life great right,1
2.85e+17,content life would chang anyth besid want boyfriend home happi,1
2.85e+17,far life go good,1
2.9e+17,glad none life,0
2.9e+17,glad amaz friend,1
2.85e+17,grate safe happi bore littl life,1
2.85e+17,ha fword life,0
2.86e+17,happi final found good man,1
2.9e+17,happi friend,1
2.85e+17,happi i shake,1
2.9e+17,happi life right,1
2.9e+17,happi could happier,1
2.85e+17,guess hate,0
2.86e+17,love life,1
2.86e+17,mani crazi ti ame year includ best summer life would chang world bless,1
2.85e+17,life got amaz wbu,1
2.9e+17,stress feel sick,0
2.9e+17,stress i tear,0
2.9e+17,tire much sword,0
2.9e+17,true i much fun,1
2.9e+17,want make everyon happi could caus i fword miser,0
2.9e+17,i terribl non person,0
2.9e+17,bunni kid melt giraff melt life awesom,1
2.86e+17,sooo love life,1
2.9e+17,girl sword class love life,1
2.9e+17,peopl ask awesom awesom answer ye awesom awesom,1
2.9e+17,reason want dieoh wait alway want xd,0
2.9e+17,someon i trip well ye love life i love life better life,1
2.86e+17,someon save plea hate life,0
2.86e+17,someth i someth good,1
2.9e+17,someth want within reach,0
2.9e+17,someti ame feel like i pretend life great n complet nvr,0
2.85e+17,someti ame think i fword,0
2.9e+17,someti ame feel like peopl dont pay attent like i clearli sit miser goe unnot,0
2.9e+17,someti ame want abl feel happi,0
2.9e+17,someti ame i complet fword,0
2.9e+17,soo happi life everyth,1
2.9e+17,sorri i bad boy,0
2.9e+17,sorri i bad girl,0
2.86e+17,sorri i bad girl,0
2.9e+17,sorri i bad person,0
2.86e+17,sorri i fword,0
2.9e+17,sorri guy i account lot late life pretti good i shall i tri,1
2.86e+17,sorri cap happi,1
2.86e+17,sorri feel good,0
2.9e+17,everyth fword great life thank,1
2.9e+17,soundtrack life probabl best ever,1
2.85e+17,i bad boy,0
2.86e+17,pain i got worst headach,0
2.86e+17,day truli bless see 24 year would trade life live anyth bless,1
2.9e+17,srsli life bore,0
2.9e+17,sta year without life could go better,1
2.85e+17,sta feel like i fword alreadi,0
2.9e+17,sta hate life,0
2.86e+17,stay smile i bless,1
2.9e+17,still feel good fword life bro,0
2.9e+17,storag 1 love life,1
2.9e+17,stori pathet life,0
2.85e+17,straight love life laugh loud,1
2.9e+17,stress fword life holi sword,0
2.9e+17,stress depress let face i mess,0
2.85e+17,i good girl,1
2.86e+17,fword wohless,0
2.85e+17,morbid life,0
2.9e+17,suicid alway mind,0
2.85e+17,super love life 3,1
2.9e+17,surprisingli i good mood,1
2.85e+17,swear get blame everyth,0
2.86e+17,swear i bless mane,1
2.9e+17,swear worst luck ever,0
2.85e+17,swear god couldnt happier,1
2.86e+17,sweet life live,1
2.9e+17,light i hate life,0
2.85e+17,thank god everi bless mi,1
2.85e+17,cake work i happi,1
2.86e+17,trolaugh loud sob good girl,1
2.85e+17,tvd life love,1
2.85e+17,tvd life love 24,1
2.85e+17,tvd life love,1
2.9e+17,bout i black i bless,1
2.86e+17,tank voic i love,1
2.85e+17,honest life fword dead,0
2.9e+17,life complet,1
2.85e+17,tell i beauti,1
2.85e+17,tell life beauti,1
2.9e+17,thank kinda love,1
2.9e+17,thank god bless day,1
2.9e+17,thank god bless anoth day,1
2.85e+17,thank god i beauti,1
2.9e+17,thank god bless much deserv,1
2.85e+17,thank god bless,1
2.85e+17,thank god give life enjoy everyth,1
2.86e+17,thank god i bless,1
2.85e+17,thank god thank god thank god bless deserv,1
2.85e+17,thank god need,0
2.9e+17,thank god i bless,1
2.9e+17,thank lord i bless,1
2.85e+17,thank god i aliv truli bless,1
2.9e+17,thank god like honestli happi rn,1
2.9e+17,thank god fa bless,1
2.86e+17,thank god day live bless,1
2.9e+17,thank good i bless,1
2.9e+17,thank u lord i bless,1
2.9e+17,thank u lord bless,1
2.85e+17,thank god fa bless much deserv,1
2.9e+17,thank god bless,1
2.85e+17,thank god bless,1
2.85e+17,thank god bless much,1
2.85e+17,thank god bless much deserv,1
2.9e+17,thank god bless protect love guid,1
2.85e+17,thank lord give good life live appreci alway,1
2.9e+17,thank lord bless lot deserv,1
2.9e+17,thank lord bless dailytweet,1
2.9e+17,thank lord bless,1
2.85e+17,thank lord everyth i bless everyday,1
2.85e+17,thankyou bless everyday new life thankyou lord,1
2.9e+17,thank everyth god bless,1
2.86e+17,thank life famili thing life good,1
2.86e+17,thank god bless much,1
2.9e+17,thankin god bless wit day,1
2.85e+17,thank god see anoth,1
2.9e+17,thank god bless anoth day,1
2.85e+17,thank god bless anoth day,1
2.85e+17,thank lord bless,1
2.85e+17,thank man bless anoth great year,1
2.85e+17,thank bless deserv,1
2.9e+17,thank god bless,1
2.85e+17,thank god bless deserv,1
2.85e+17,thank god bless deserv,1
2.85e+17,thank god bless deserv üôè,1
2.85e+17,thank bless god jesu,1
2.9e+17,friend motiv need,0
2.9e+17,life play love game,1
2.85e+17,fword life still love life,1
2.85e+17,i total love,1
2.85e+17,right world i love 3,1
2.86e+17,make life fword fantast,1
2.9e+17,that see ti depress depress depress fword depress,0
2.9e+17,that good i good,1
2.9e+17,3am chicago lunch island love life,1
2.9e+17,dream,1
2.85e+17,great,1
2.85e+17,holi god great gift child never life,1
2.86e+17,best thing life freemarvelous1986 i live good lifeno fameno money good ti ame good peopl,1
2.9e+17,dream,1
2.9e+17,dream i,1
2.9e+17,dream i,1
2.9e+17,fact life depress,0
2.9e+17,fact best boy friend,1
2.9e+17,fact i complet differ person last year make feel good life plan live fullest,1
2.9e+17,fact i get sick worst though,0
2.9e+17,fword life,0
2.9e+17,alway good friend,1
2.9e+17,i amperfect thing life make life perfect,1
2.9e+17,life live hard,0
2.9e+17,life live pretti,1
2.9e+17,life live laugh loud,1
2.86e+17,littl thing life make,1
2.9e+17,longer live beauti life,1
2.85e+17,life complet,1
2.9e+17,older get stupid get,0
2.86e+17,thing i okay i still happi,1
2.86e+17,thought go head night see unhappi truli,0
2.9e+17,sword,0
2.9e+17,mani thing want thing want happi much ask,0
2.9e+17,singl thing would chang life happi,1
2.9e+17,anyth good life anymor gone god question,0
2.9e+17,day feel i done,0
2.9e+17,gener blast call mayb campu day love life,1
2.85e+17,might blast call perhap campu day love life,1
2.85e+17,say got everyth nigga dream,1
2.85e+17,think i bad girl,0
2.9e+17,thing hate continu,0
2.9e+17,thing life fall ti ame fall place life good scratch life great,1
2.9e+17,thing life perfect,1
2.9e+17,think i shall i go sleep sinc life,0
2.9e+17,think i genuin fword,0
2.9e+17,think i actual stress,0
2.85e+17,think i love amaz,1
2.86e+17,think real hard love life,1
2.85e+17,think back i satisfi,1
2.9e+17,actual pretti good,1
2.85e+17,morn feel bless,1
2.9e+17,amp yet person hey okay yeah bad dayweekmonthyearlifeexist,0
2.86e+17,fun cute amaz beauti best ti ame life suck,0
2.9e+17,amaz everyth need life complet happi bless,1
2.9e+17,chose life love,1
2.9e+17,hate,0
2.85e+17,love live,1
2.9e+17,never truli let happi know taken away eventu,0
2.85e+17,describ life suck hu 3,0
2.9e+17,life i live noth bless,1
2.9e+17,life love,1
2.85e+17,movi made realiz dang happi,1
2.86e+17,trip life great,1
2.86e+17,though show i alway angri insid,0
2.86e+17,happen life still say god good control,1
2.85e+17,i still bless,1
2.86e+17,ti good relationship,1
2.85e+17,ti ame ti ame think good,0
2.9e+17,ti ame bed worst headach,0
2.86e+17,ti ame sho life sick,0
2.9e+17,tire everyth never go way alway sad alon,0
2.85e+17,tire everyth want die,0
2.85e+17,tire feel like want happi,0
2.85e+17,tire life tire love tire everyth someon tell dream,0
2.9e+17,4 lifei feel bless,1
2.86e+17,point see life miser,0
2.85e+17,truli happi want,0
2.9e+17,make life complet,1
2.9e+17,life damn hard justsay,0
2.9e+17,say least bless,1
2.9e+17,life love hi v much,1
2.85e+17,tomorrow last day worst year life good,0
2.85e+17,bad dream never come true,0
2.9e+17,depress hang peopl get depress hang peopl welcom,0
2.9e+17,hate life bye twitter,0
2.85e+17,i awesom,1
2.9e+17,hate,0
2.9e+17,true life cannot sex sad smh,0
2.86e+17,true life hate life,0
2.9e+17,true life life,0
2.86e+17,true life i love,1
2.85e+17,true life i love,1
2.85e+17,truli bless thing,1
2.86e+17,truli bless everyth god,1
2.85e+17,trust i good,1
2.9e+17,truth told cannot see love perfectli i amperfect,1
2.85e+17,dan sekolah hate life offici,0
2.85e+17,amp i fine,1
2.85e+17,tweet bc life hi,0
2.9e+17,two word describ whole life thestruggl,0
2.85e+17,u okay i good,1
2.86e+17,ugh fword life,0
2.9e+17,fword life,0
2.85e+17,ugh dnt feel good,0
2.85e+17,ugh feel good,0
2.86e+17,ugh hate life,0
2.9e+17,ugh worst flu,0
2.9e+17,ugh way much sword,0
2.9e+17,ugh i fwordin stress,0
2.85e+17,ugh i make sad,0
2.85e+17,ugh fword life,0
2.85e+17,ugh max pure perfect happi love life,1
2.9e+17,ugh fword life,0
2.85e+17,ugh i love,1
2.85e+17,ugh i miser,0
2.9e+17,ugh suck,0
2.9e+17,ughh hate life,0
2.86e+17,ughh i sad,0
2.85e+17,piss fword hate life whyyyyi,0
2.85e+17,uh oh feel good,0
2.9e+17,uh oh want,0
2.85e+17,fword life,0
2.9e+17,yeah awesom friend ❤,1
2.9e+17,think bless grate,1
2.9e+17,love life,1
2.9e+17,happi life,1
2.85e+17,hate life,0
2.86e+17,sad,0
2.9e+17,bad person,0
2.9e+17,bad thing happen wonder peopl fword hate life,0
2.9e+17,suck life,0
2.85e+17,wow hate life,0
2.86e+17,wtf wtf wtf ye ye ye happi,1
2.85e+17,wahh i horribl person,0
2.86e+17,wait ok love life swear,1
2.9e+17,wake feel like i top world,1
2.85e+17,wake everi morn say love life,1
2.9e+17,wake lookin mirror take deep smile honestli happi life,1
2.85e+17,fun feel good,1
2.9e+17,wat u bless alreadi,1
2.85e+17,watashi jinsei wa saik da life awesom,1
2.9e+17,watch bad,0
2.9e+17,watch make realiz much fun someon could life suck compar,0
2.9e+17,watch 40 year old virgin sure great movi sad depict life,0
2.85e+17,welcom fword life,0
2.85e+17,welcom life fword,0
2.86e+17,well guess i happi,1
2.85e+17,well guess i fword,0
2.86e+17,well back starv wrestl everyday allday weekend yay yay yay love life,1
2.85e+17,well duhi fabul,1
2.85e+17,well guess got want 👌,1
2.9e+17,well make alot friend ite b,1
2.85e+17,well i awak feel great,1
2.9e+17,well safe say absolut fword hate,0
2.9e+17,well life miser even,0
2.9e+17,well honest fword everyth want use life year,0
2.9e+17,well said fword life,0
2.85e+17,well i awesom,1
2.85e+17,well i happi,1
2.85e+17,went mama god love life would chang,1
2.85e+17,find,1
2.86e+17,want i got,1
2.9e+17,beauti world life ohhhhh beauti world si ampl life,1
2.9e+17,life lead,1
2.9e+17,proud way handl situat,1
2.9e+17,el say bless,1
2.9e+17,done deserv want happi,0
2.85e+17,call lucki call bless,1
2.86e+17,whatev i perfect,1
2.85e+17,whatev i opposit perfect,0
2.9e+17,whatev peopl think want,1
2.86e+17,whatev i good,1
2.9e+17,life fword life yo i i year old fword live day like next might,0
2.86e+17,think life realiz swordti sword,0
2.86e+17,ever happi,0
2.9e+17,ever go truli happi,0
2.9e+17,ever gonna truli happi,0
2.9e+17,life get bore,0
2.9e+17,happi posit play well,1
2.9e+17,want cri think unfair life,0
2.9e+17,fword someth good happen life think ti ame holi fword,0
2.9e+17,thought go head want die depressionprob,0
2.85e+17,ever happi smile tire,0
2.85e+17,whenev someth good happen bad follow stori life,0
2.86e+17,damn depress,0
2.85e+17,white 3 love life,1
2.85e+17,care bore life,0
2.9e+17,need luck i bless,1
2.9e+17,said god i bless,1
2.85e+17,victori ‚ù§,1
2.85e+17,i happi,1
2.9e+17,lucki happi healthi success person,1
2.86e+17,alway sad,0
2.85e+17,happi mood laugh loud,1
2.9e+17,game aisl target like life,0
2.9e+17,let sword get though,0
2.9e+17,sad,0
2.9e+17,sad,0
2.85e+17,sad,0
2.9e+17,sad haha,0
2.85e+17,terribl person,0
2.9e+17,feel sad,0
2.9e+17,even sad,0
2.85e+17,happi —,1
2.85e+17,cannot happi content,0
2.9e+17,cannot happi noth ever seem work anymor,0
2.9e+17,next normal close still sad,0
2.85e+17,noth bad thing,0
2.9e+17,life,0
2.85e+17,ruin everyth,0
2.9e+17,want die everyday cannot anymor want fword happi,0
2.9e+17,alway feel sad argh,0
2.9e+17,sword,0
2.86e+17,feel damn good,1
2.9e+17,life laugh loud,0
2.9e+17,peopl alway i drunk drug ahahah guy i realli happi full,1
2.9e+17,everyon think i mad like noi mad anyon i life gener,0
2.9e+17,life hate,0
2.85e+17,dad asshol want happi much ask,0
2.9e+17,life dull,0
2.86e+17,life suck bad ask everyday,0
2.85e+17,feel good,0
2.9e+17,life,0
2.9e+17,everyth hard life,0
2.85e+17,hard happi content life,0
2.85e+17,life bore,0
2.9e+17,life bore depress laugh loud,0
2.85e+17,life bore,0
2.9e+17,life bore,0
2.85e+17,life terribl,0
2.9e+17,life joke,0
2.9e+17,life gotta sad,0
2.85e+17,fword alway sad,0
2.9e+17,happi oh god love 3,1
2.85e+17,hea stop hu hu depress,0
2.85e+17,wil mani good memori,1
2.85e+17,i happi,1
2.9e+17,wish could live life alot sword would chang,0
2.9e+17,wish could happi c,0
2.86e+17,wish could life,0
2.9e+17,wish everyth differ i i would chang much could,0
2.9e+17,wish happi life,0
2.9e+17,wish never born,0
2.85e+17,wish life could differ,0
2.85e+17,god everyth,1
2.85e+17,wo i good,1
2.9e+17,woke breath aliv i bless,1
2.85e+17,woke great mood love life god truli amaz look forward noth new year 2013,1
2.85e+17,word cannot describ happi,1
2.86e+17,word cannot explain happi,1
2.9e+17,word describ happi rn,1
2.9e+17,wohless piec sword i gonna shut everybodi,0
2.86e+17,would chang past anyth cant wait day say made life,1
2.85e+17,wouldnt chang thing even could,1
2.85e+17,wow i fword,0
2.9e+17,wow relis serious fword life,0
2.9e+17,wow almost sword,0
2.85e+17,wow know could hate peopl much hate parent,0
2.86e+17,wow life,0
2.85e+17,wow life,0
2.9e+17,wow want die,0
2.85e+17,wow suck life,0
2.9e+17,wow i horribl person,0
2.85e+17,wow i happi,1
2.9e+17,wow look everyth turn perfect,1
2.85e+17,wow life realli fword bore,0
2.9e+17,wow life suck,0
2.9e+17,wow bore life get,0
2.85e+17,wow love happi laugh loud,1
2.85e+17,wow i proud,1
2.85e+17,wow disappoint,0
2.85e+17,awesom,1
2.86e+17,i sad,0
2.86e+17,hate forreal laugh loud,0
2.85e+17,feel good,1
2.86e+17,think i ugli üò©,0
2.86e+17,i happi girl,1
2.9e+17,ye dream come true,1
2.85e+17,life,1
2.9e+17,think happi gonna okay,0
2.9e+17,ya know i real good person,1
2.85e+17,ya liter want right happi,0
2.86e+17,ya hate,0
2.85e+17,ya ok i fine,1
2.9e+17,best,1
2.9e+17,yall think live perfect life,1
2.9e+17,yay friend best ever,1
2.9e+17,yay dream come true,1
2.85e+17,yay girl 3 ah life good,1
2.86e+17,yay happi,1
2.85e+17,i happi,1
2.85e+17,i fine,1
2.86e+17,ye one happi girl tonit,1
2.85e+17,yea i pretti great,1
2.85e+17,yea i fine,1
2.85e+17,yea i gorgeou,1
2.85e+17,yea life amaz,1
2.85e+17,yea hate life i sorri,0
2.9e+17,yea i good,1
2.85e+17,yea feel good,1
2.85e+17,get want,1
2.9e+17,yeah got life,0
2.86e+17,yeah best parent ever,1
2.85e+17,yeah love,1
2.9e+17,yeah i fine,1
2.86e+17,yeah i good,1
2.85e+17,yeah i right need,1
2.86e+17,yeah i awesom,1
2.86e+17,yeah i good,1
2.9e+17,yeah life sweet like cinnamon,1
2.85e+17,yeah happen life terribl,0
2.9e+17,yeah love life,1
2.85e+17,yeah bore life,0
2.85e+17,yeah i good,1
2.9e+17,yeah weather great life,0
2.86e+17,yeah i sad,0
2.9e+17,yeah realli life,0
2.86e+17,yeahh i fine,1
2.9e+17,yep that life bore,0
2.85e+17,ye i fine,1
2.86e+17,ye said dont feel good,0
2.85e+17,ye i differ i proud,1
2.86e+17,ye proud üòñ,1
2.85e+17,ye love,1
2.9e+17,ye i good boy haha,1
2.9e+17,ye i depress ye ye i sleep almost everi suicid thought cannot get,0
2.85e+17,ye i fine,1
2.85e+17,ye i happi üòä,1
2.86e+17,ye i ugli,0
2.85e+17,ye sir i bad boy,0
2.85e+17,ye i ugli,0
2.85e+17,ye i happi,1
2.85e+17,ye i happi,1
2.9e+17,ye life sad,0
2.9e+17,yes posit love,1
2.86e+17,yes i happi,1
2.85e+17,yike suck sigh,0
2.85e+17,godlif great,1
2.85e+17,yo suck,0
2.9e+17,yo love life,1
2.9e+17,cannot possibl i amagin exactli much hate,0
2.9e+17,cannot possibl i amagin exactli much hate,0
2.86e+17,guy guy happi,1
2.86e+17,know happi,1
2.85e+17,think life perfect actual total mess,0
2.9e+17,never understand hate,0
2.9e+17,chang life love 3,1
2.9e+17,young i live sword dougi,0
2.85e+17,yup life suck,0
2.86e+17,i good,1
2.9e+17,lunch god bless,1
2.85e+17,fword life,0
2.86e+17,“ trip life great,1
2.9e+17,happi happi everybodi happi,1
2.86e+17,“ trip life great,1
2.85e+17,realli want happi,0
2.9e+17,marytootall happi life,1
2.9e+17,love life love life itun,1
2.85e+17,evergreenjc watashi jinsei wa saik da life awesom,1
2.86e+17,happi life style,1
2.86e+17,need friend bore life suck,0
2.9e+17,everyth i happi life stand,1
2.86e+17,aha i fine,1
2.9e+17,life,0
2.9e+17,ahahah love life,1
2.9e+17,ahahaha love,1
2.85e+17,grace love life,1
2.9e+17,omfg i shall i meet one direct love life,1
2.85e+17,i sad,0
2.86e+17,i disappoint orz,0
2.9e+17,aka hate,0
2.85e+17,i fine,0
2.85e+17,al zbda i love,1
2.9e+17,feel like cri depress,0
2.85e+17,want need come true,1
2.85e+17,want come true amin,1
2.85e+17,want happi appar much ask,0
2.86e+17,life appetit failur,0
2.9e+17,want end life,0
2.9e+17,want leav posit vibe world enjoy good life,1
2.85e+17,i bless,1
2.85e+17,dream come true,1
2.85e+17,dream come true plea,1
2.85e+17,dream come,1
2.85e+17,wish come true,1
2.86e+17,wish 2012 come true x,1
2.85e+17,night life,0
2.85e+17,dream come true,1
2.85e+17,dream come true amen,1
2.85e+17,wish come true,1
2.85e+17,wish come true,1
2.86e+17,wish come true,1
2.86e+17,almost everyth want havent,1
2.86e+17,alright i good,1
2.86e+17,alway remind i super love,1
2.9e+17,ever gonna happi,0
2.9e+17,life live armieican,1
2.86e+17,happi,1
2.85e+17,life,0
2.86e+17,life,0
2.86e+17,best relationship ever,1
2.9e+17,love,1
2.9e+17,awesom awesom life,1
2.86e+17,think met love life,1
2.85e+17,i love,1
2.9e+17,worst headach,0
2.85e+17,love life,1
2.86e+17,i feel good,1
2.85e+17,i got noth,0
2.9e+17,hate life bye,0
2.85e+17,ye good,1
2.86e+17,i realli sad,0
2.9e+17,anyti ame life laugh loud,0
2.9e+17,happi life — pretti happi yeah,1
2.86e+17,long i allow i happi,1
2.85e+17,feel happi,1
2.9e+17,point life i happi everyth,1
2.85e+17,aw i bless,1
2.86e+17,aw proud proud,1
2.86e+17,aw yay feel bad sad ti ame like,0
2.86e+17,uh i good,1
2.9e+17,awe thank girl3 i super stress,0
2.85e+17,awh damn i good,1
2.86e+17,none,0
2.85e+17,i sad üò≠,0
2.9e+17,i proud,1
2.85e+17,sorri i bad,0
2.9e+17,back home i happi boy,1
2.9e+17,bad thing happen good peopl fword life,0
2.85e+17,love life,1
2.85e+17,bc milliped amaz,1
2.9e+17,bc want,1
2.86e+17,hate everyth life,0
2.85e+17,life,0
2.85e+17,i awesom,1
2.85e+17,i brilliant,1
2.85e+17,i happi,0
2.86e+17,man worst life life,0
2.85e+17,bitch i still fabul,1
2.85e+17,bitch i fabul,1
2.85e+17,bless absolut love life peopl,1
2.9e+17,boredboredboredboredboredboredboredboredbor fword life doe,0
2.85e+17,bullsword dont feel good,0
2.9e+17,good girl sob,1
2.85e+17,amaz,1
2.86e+17,good thank ask,1
2.86e+17,got want win,1
2.9e+17,love get want,1
2.86e+17,slick dont feel good,0
2.85e+17,i perfectli fine,1
2.85e+17,i comfi,1
2.86e+17,i still happi,1
2.9e+17,anyth want caus got check,1
2.85e+17,everyti ame tell want,0
2.86e+17,feel bad boy ap,0
2.86e+17,thing i ugli,0
2.9e+17,i someon feel perfect i good,1
2.9e+17,i young want,1
2.85e+17,yeah i extrem happi,1
2.85e+17,yet i happi,1
2.85e+17,c i good girl xd,1
2.9e+17,ever happi without peopl take sword away,0
2.9e+17,get hell yeah,0
2.9e+17,friend,1
2.86e+17,easili say life perfect got need,1
2.85e+17,ever happi,0
2.85e+17,caus noth,0
2.9e+17,caus i happi person haha,1
2.85e+17,caus i awesom,1
2.86e+17,caus i good,1
2.86e+17,caus i best,1
2.85e+17,i love,1
2.86e+17,bastard sad,0
2.9e+17,good,1
2.85e+17,chill b i good,1
2.85e+17,choos bc i awesom,1
2.85e+17,coo coo i alreadi weekend i good,1
2.85e+17,co life suck,0
2.9e+17,could life fword,0
2.85e+17,coz i bad guy,0
2.85e+17,cri hate life,0
2.86e+17,cri life suck oh god,0
2.9e+17,cri hate life,0
2.85e+17,everyon secretli hate think realli ugli,0
2.86e+17,daili hate life,0
2.9e+17,dam fword life,0
2.85e+17,damn hate life,0
2.9e+17,damn fword life,0
2.9e+17,damn best big brother,1
2.9e+17,damn i stress,0
2.85e+17,damn i ugli,0
2.85e+17,damn never happi,0
2.9e+17,damn life laugh loud,0
2.86e+17,damn i good,1
2.85e+17,datadatadatadatai feel good,1
2.86e+17,i amaz,1
2.86e+17,dawg i awesom,1
2.9e+17,deal could use sunshin life,1
2.9e+17,think i ever disappoint entir life,0
2.86e+17,worri i fine,0
2.86e+17,worri i fine,1
2.86e+17,worri i fine,1
2.9e+17,dude life haha,0
2.9e+17,dude life love,1
2.86e+17,dumb slut hate much rn,0
2.9e+17,echt fword life,0
2.85e+17,life well whatev love,1
2.85e+17,ehh think i good,1
2.86e+17,enjoy new life form4,1
2.85e+17,everybodi know full sword,0
2.9e+17,everybodi know i good girl offic,1
2.85e+17,everyday life,0
2.9e+17,everyon joshi i horribl person,0
2.86e+17,everyth like depress bad,0
2.9e+17,everyth well life idek life anymor,1
2.9e+17,everyth perfect happiest girl univers,1
2.9e+17,ew hate life,0
2.86e+17,eww dont feel good,0
2.85e+17,exactli would chang thing,1
2.9e+17,exactli hashtag life,0
2.86e+17,exactli laugh loud i aw,0
2.86e+17,ey ey uu stupid brother,0
2.85e+17,fat i happi,0
2.9e+17,feel bless life someon love fight alway,1
2.85e+17,feel tire good,1
2.9e+17,feel fword life,0
2.9e+17,feel like sword face,0
2.85e+17,follow life complet,1
2.86e+17,forev fword life,0
2.86e+17,i amaz,1
2.9e+17,fword wanna die hate fword life,0
2.85e+17,fword life,0
2.86e+17,fword i failur,0
2.85e+17,fword i bore friend bore,0
2.86e+17,fword dude hate life,0
2.86e+17,fword feel ill cant get sleep fword life,0
2.9e+17,fword man life,0
2.85e+17,fword actual exist life,0
2.9e+17,fword fword life hahahaha,0
2.9e+17,fword goddamn life,0
2.85e+17,fword life,0
2.9e+17,fword life x,0
2.9e+17,fword life fword,0
2.9e+17,fword life honestli cannot get wors,0
2.9e+17,fword life tho,0
2.86e+17,fword life,0
2.9e+17,fword life i,0
2.85e+17,fword actual exist life,0
2.9e+17,fword sword fword life hate fword dad fword,0
2.86e+17,fword fword fword fword fword life fword everyth,0
2.9e+17,fword everyth life,0
2.85e+17,fword life suck,0
2.86e+17,fword life,0
2.9e+17,fwordmylif,0
2.9e+17,fword hate life,0
2.86e+17,fword tire routin life live,0
2.86e+17,i got heaburn someth aw,0
2.9e+17,glad peopl need life happi,1
2.9e+17,glad god bless girl,1
2.9e+17,god bless,1
2.9e+17,god bless 3,1
2.9e+17,god bless tt,1
2.9e+17,god fword hate cri sleep,0
2.85e+17,god life dont even think life,0
2.9e+17,god suck life,0
2.86e+17,god great know he bless life great way,1
2.86e+17,god keep bless,1
2.9e+17,hate life,0
2.85e+17,gone forev fword life,0
2.85e+17,good thing good,1
2.9e+17,good thing mani friend,1
2.85e+17,good one proud girl,1
2.85e+17,good i happi,1
2.86e+17,goodby want better life 2013,0
2.9e+17,gosh i good friend,1
